source,target
CHEMBL3304313,CHEMBL3770754
CHEMBL3304313,CHEMBL3771360
CHEMBL3304313,CHEMBL3770779
CHEMBL3304313,CHEMBL4205345
CHEMBL3304313,CHEMBL4085861
CHEMBL3304313,CHEMBL2204448
CHEMBL3304313,CHEMBL3770499
CHEMBL3304313,CHEMBL4217585
CHEMBL3304313,CHEMBL271385
CHEMBL3304313,CHEMBL4074424
CHEMBL3304313,CHEMBL1783243
CHEMBL3304313,CHEMBL2151786
CHEMBL3304313,CHEMBL3770148
CHEMBL3304313,CHEMBL238230
CHEMBL3304313,CHEMBL4212639
CHEMBL3304313,CHEMBL4100399
CHEMBL3304313,CHEMBL4533477
CHEMBL3304313,CHEMBL440983
CHEMBL3304313,CHEMBL3769957
CHEMBL3304313,CHEMBL2151785
CHEMBL3304313,CHEMBL213377
CHEMBL3304313,CHEMBL3769943
CHEMBL3304313,CHEMBL4217061
CHEMBL2219592,CHEMBL3353042
CHEMBL2219592,CHEMBL3353041
CHEMBL2219592,CHEMBL3353040
CHEMBL2219592,CHEMBL3353039
CHEMBL2219592,CHEMBL576385
CHEMBL2219592,CHEMBL583920
CHEMBL2219592,CHEMBL401273
CHEMBL2219592,CHEMBL252424
CHEMBL2219592,CHEMBL2021624
CHEMBL2219592,CHEMBL2021659
CHEMBL2219592,CHEMBL2021668
CHEMBL2219592,CHEMBL2021669
CHEMBL2219592,CHEMBL401340
CHEMBL2219592,CHEMBL3600552
CHEMBL32823,CHEMBL3093790
CHEMBL32823,CHEMBL14657
CHEMBL32823,CHEMBL67495
CHEMBL32823,CHEMBL66388
CHEMBL32823,CHEMBL5169560
CHEMBL32823,CHEMBL277061
CHEMBL32823,CHEMBL24667
CHEMBL32823,CHEMBL4204015
CHEMBL32823,CHEMBL65849
CHEMBL32823,CHEMBL67496
CHEMBL32823,CHEMBL66336
CHEMBL32823,CHEMBL1819169
CHEMBL32823,CHEMBL4575976
CHEMBL32823,CHEMBL1083791
CHEMBL32823,CHEMBL291830
CHEMBL32823,CHEMBL501131
CHEMBL32823,CHEMBL2335969
CHEMBL32823,CHEMBL254424
CHEMBL32823,CHEMBL1622429
CHEMBL32823,CHEMBL51350
CHEMBL32823,CHEMBL1819175
