source,target
CHEMBL3735346,CHEMBL84174
CHEMBL3735346,CHEMBL400773
CHEMBL3735346,CHEMBL3735350
CHEMBL3735346,CHEMBL1097317
CHEMBL3735346,CHEMBL3918733
CHEMBL3735346,CHEMBL446488
CHEMBL3735346,CHEMBL250696
CHEMBL3735346,CHEMBL1957043
CHEMBL3735346,CHEMBL3527416
CHEMBL3735346,CHEMBL447014
CHEMBL3735346,CHEMBL4633316
CHEMBL3735346,CHEMBL3526994
CHEMBL3735346,CHEMBL4090909
CHEMBL3735346,CHEMBL504619
CHEMBL3735346,CHEMBL442920
CHEMBL3735346,CHEMBL500372
CHEMBL3735346,CHEMBL451224
CHEMBL3735346,CHEMBL3143891
CHEMBL3735346,CHEMBL3747539
CHEMBL3735346,CHEMBL2037042
CHEMBL3735346,CHEMBL1669715
CHEMBL3735346,CHEMBL444402
CHEMBL3735346,CHEMBL250695
CHEMBL3735346,CHEMBL3746753
CHEMBL3735346,CHEMBL1325366
CHEMBL3735346,CHEMBL450526
CHEMBL3735346,CHEMBL443428
CHEMBL3735346,CHEMBL1835852
CHEMBL3735346,CHEMBL1098724
CHEMBL3735346,CHEMBL592361
CHEMBL3735346,CHEMBL1957049
CHEMBL3735346,CHEMBL4645209
CHEMBL3735346,CHEMBL4472084
CHEMBL3735346,CHEMBL1394490
CHEMBL3735346,CHEMBL4287504
CHEMBL3735346,CHEMBL3609098
CHEMBL3735346,CHEMBL4205695
CHEMBL3735346,CHEMBL471282
CHEMBL3735346,CHEMBL445272
CHEMBL3735346,CHEMBL311088
CHEMBL3735346,CHEMBL551120
CHEMBL3735346,CHEMBL1957045
CHEMBL3735346,CHEMBL2229454
CHEMBL3735346,CHEMBL309225
CHEMBL3735346,CHEMBL499959
CHEMBL3735346,CHEMBL233291
CHEMBL3735346,CHEMBL2336772
CHEMBL3735346,CHEMBL2106047
CHEMBL3735346,CHEMBL1256611
CHEMBL3735346,CHEMBL515798
CHEMBL3735346,CHEMBL451435
CHEMBL3735346,CHEMBL3526995
CHEMBL3735346,CHEMBL1736884
CHEMBL3735346,CHEMBL4087943
CHEMBL3735346,CHEMBL1689264
CHEMBL3735346,CHEMBL1642198
CHEMBL3735346,CHEMBL485261
CHEMBL3735346,CHEMBL3109437
CHEMBL3735346,CHEMBL81853
CHEMBL3735346,CHEMBL449519
CHEMBL3735346,CHEMBL474659
CHEMBL3735346,CHEMBL445993
CHEMBL3735346,CHEMBL499432
CHEMBL3735346,CHEMBL3526996
CHEMBL3735346,CHEMBL1255584
CHEMBL3735346,CHEMBL4446290
CHEMBL3735346,CHEMBL3526455
CHEMBL3735346,CHEMBL461396
CHEMBL3735346,CHEMBL4439663
CHEMBL3735346,CHEMBL461661
CHEMBL3735346,CHEMBL1929024
CHEMBL3735346,CHEMBL2316183
CHEMBL3735346,CHEMBL2316178
CHEMBL3735346,CHEMBL3899863
CHEMBL3735346,CHEMBL2367461
CHEMBL3735346,CHEMBL3103833
CHEMBL3735346,CHEMBL1642201
CHEMBL3735346,CHEMBL4212909
CHEMBL3735346,CHEMBL2071423
CHEMBL3735346,CHEMBL2037046
CHEMBL3735346,CHEMBL3937718
CHEMBL3735346,CHEMBL3918708
CHEMBL3735346,CHEMBL451072
CHEMBL3735346,CHEMBL3746791
CHEMBL3735346,CHEMBL1159501
CHEMBL3735346,CHEMBL449533
CHEMBL3735346,CHEMBL3979974
CHEMBL3735346,CHEMBL4205812
CHEMBL3735346,CHEMBL2316179
CHEMBL3735346,CHEMBL1797037
CHEMBL3735346,CHEMBL1797051
CHEMBL3735346,CHEMBL3344315
CHEMBL3735346,CHEMBL3526749
CHEMBL3735346,CHEMBL2037048
CHEMBL3735346,CHEMBL437553
CHEMBL3735346,CHEMBL1877342
CHEMBL3735346,CHEMBL2326704
CHEMBL3735346,CHEMBL489930
CHEMBL3735346,CHEMBL3746088
CHEMBL3735346,CHEMBL1774172
CHEMBL3735346,CHEMBL2333160
CHEMBL3735346,CHEMBL1413586
CHEMBL3735346,CHEMBL447849
