source,target
CHEMBL3967197,CHEMBL3921452
CHEMBL3967197,CHEMBL3899232
CHEMBL3967197,CHEMBL3949670
CHEMBL3967197,CHEMBL3915893
CHEMBL3967197,CHEMBL3982750
CHEMBL3967197,CHEMBL3939857
CHEMBL3967197,CHEMBL3916859
CHEMBL3967197,CHEMBL3907101
CHEMBL3967197,CHEMBL3947138
CHEMBL3967197,CHEMBL3907865
CHEMBL3967197,CHEMBL3949575
CHEMBL3967197,CHEMBL3907858
CHEMBL3967197,CHEMBL3961621
CHEMBL3967197,CHEMBL3973797
CHEMBL3967197,CHEMBL3977296
CHEMBL3967197,CHEMBL3929836
CHEMBL3967197,CHEMBL3978736
CHEMBL3967197,CHEMBL3969459
CHEMBL3967197,CHEMBL3942915
CHEMBL3967197,CHEMBL3921866
CHEMBL3967197,CHEMBL3984492
CHEMBL3967197,CHEMBL3923862
CHEMBL3967197,CHEMBL3965266
CHEMBL3967197,CHEMBL3978016
CHEMBL3967197,CHEMBL3890281
CHEMBL3967197,CHEMBL3891075
CHEMBL3967197,CHEMBL3913634
CHEMBL3967197,CHEMBL3960329
CHEMBL3967197,CHEMBL3971668
CHEMBL3967197,CHEMBL3979775
CHEMBL3967197,CHEMBL3917414
CHEMBL3967197,CHEMBL3898798
CHEMBL3967197,CHEMBL3904873
CHEMBL3967197,CHEMBL3935818
CHEMBL3967197,CHEMBL3901897
CHEMBL3967197,CHEMBL3936219
CHEMBL2011986,CHEMBL2011992
CHEMBL2011986,CHEMBL2011989
CHEMBL2011986,CHEMBL2011987
CHEMBL2011986,CHEMBL2011988
CHEMBL2011986,CHEMBL2011993
CHEMBL2011986,CHEMBL2011985
CHEMBL2011986,CHEMBL2011990
CHEMBL2011986,CHEMBL2011991
CHEMBL3899232,CHEMBL3954987
CHEMBL3899232,CHEMBL3902064
CHEMBL3899232,CHEMBL3923100
CHEMBL3899232,CHEMBL3905209
CHEMBL3899232,CHEMBL3943544
CHEMBL3899232,CHEMBL3900560
CHEMBL3899232,CHEMBL3892917
CHEMBL3899232,CHEMBL3931049
CHEMBL3899232,CHEMBL3924881
CHEMBL3899232,CHEMBL3893604
CHEMBL3899232,CHEMBL3945243
CHEMBL3899232,CHEMBL3976431
CHEMBL3899232,CHEMBL3938355
CHEMBL3899232,CHEMBL3908395
CHEMBL3899232,CHEMBL3942086
CHEMBL3899232,CHEMBL3952594
CHEMBL3899232,CHEMBL3971426
CHEMBL3899232,CHEMBL3975679
CHEMBL3899232,CHEMBL3950717
CHEMBL3899232,CHEMBL3912999
CHEMBL3899232,CHEMBL3982750
CHEMBL3899232,CHEMBL3915583
CHEMBL3899232,CHEMBL3916859
CHEMBL3899232,CHEMBL3979775
CHEMBL3899232,CHEMBL3984492
CHEMBL3899232,CHEMBL3947138
CHEMBL3899232,CHEMBL3965266
CHEMBL3899232,CHEMBL3907865
CHEMBL3899232,CHEMBL3890281
CHEMBL3899232,CHEMBL3949575
CHEMBL3899232,CHEMBL3904873
CHEMBL3899232,CHEMBL3960329
CHEMBL3899232,CHEMBL3924686
CHEMBL3899232,CHEMBL3971668
CHEMBL3899232,CHEMBL3949670
CHEMBL3899232,CHEMBL3915893
CHEMBL3899232,CHEMBL3907101
CHEMBL3899232,CHEMBL3962846
CHEMBL3899232,CHEMBL3973797
CHEMBL3899232,CHEMBL3891551
CHEMBL3899232,CHEMBL3978736
CHEMBL3899232,CHEMBL3923862
CHEMBL3899232,CHEMBL3913054
CHEMBL3899232,CHEMBL3936219
CHEMBL2151182,CHEMBL2151181
CHEMBL2151182,CHEMBL2151179
CHEMBL2151182,CHEMBL2151180
CHEMBL2011989,CHEMBL2012002
CHEMBL2011989,CHEMBL2012000
CHEMBL2011989,CHEMBL2011992
CHEMBL2011989,CHEMBL2011987
CHEMBL2011989,CHEMBL2011988
CHEMBL2011989,CHEMBL2011993
CHEMBL2011989,CHEMBL2011985
CHEMBL3984049,CHEMBL3987008
CHEMBL3984049,CHEMBL3955417
CHEMBL3984049,CHEMBL3966088
CHEMBL3984049,CHEMBL3979167
CHEMBL3984049,CHEMBL3906518
CHEMBL3984049,CHEMBL3985039
CHEMBL3984049,CHEMBL3918762
CHEMBL3893604,CHEMBL3954987
CHEMBL3893604,CHEMBL3910228
CHEMBL3893604,CHEMBL3907858
CHEMBL3893604,CHEMBL3975679
CHEMBL3893604,CHEMBL3982750
CHEMBL3893604,CHEMBL3916859
CHEMBL3893604,CHEMBL3979775
CHEMBL3893604,CHEMBL3984492
CHEMBL3893604,CHEMBL3947138
CHEMBL3893604,CHEMBL3965266
CHEMBL3893604,CHEMBL3907865
CHEMBL3893604,CHEMBL3942086
CHEMBL3893604,CHEMBL3890281
CHEMBL3893604,CHEMBL3912999
CHEMBL3893604,CHEMBL3904873
CHEMBL3893604,CHEMBL3971668
CHEMBL3893604,CHEMBL3950717
CHEMBL3893604,CHEMBL3915893
CHEMBL3893604,CHEMBL3907101
CHEMBL3893604,CHEMBL3921866
CHEMBL3893604,CHEMBL3923862
CHEMBL3893604,CHEMBL3935818
CHEMBL3893604,CHEMBL3936219
CHEMBL3985645,CHEMBL3901823
